datetime,lvl_cm,temp_C
2024-09-04 14:30:00,790.91,13.274
2024-09-04 15:00:00,790.9,13.204
2024-09-04 15:30:00,790.91,13.143
2024-09-04 16:00:00,790.93,13.106
2024-09-04 16:30:00,790.93,13.098
2024-09-04 17:00:00,790.89,13.103
2024-09-04 17:30:00,790.96,13.118
2024-09-04 18:00:00,790.91,13.141
2024-09-04 18:30:00,791.05,13.163
2024-09-04 19:00:00,791.1,13.195
2024-09-04 19:30:00,791.07,13.233
2024-09-04 20:00:00,791.07,13.279
2024-09-04 20:30:00,791.05,13.331
2024-09-04 21:00:00,791.16,13.391
2024-09-04 21:30:00,791.21,13.46
2024-09-04 22:00:00,791.31,13.537
2024-09-04 22:30:00,791.35,13.613
2024-09-04 23:00:00,791.43,13.683
2024-09-04 23:30:00,791.41,13.753
2024-09-05 00:00:00,791.53,13.822
2024-09-05 00:30:00,791.72,13.89
2024-09-05 01:00:00,791.8,13.957
2024-09-05 01:30:00,791.84,14.023
2024-09-05 02:00:00,791.89,14.082
2024-09-05 02:30:00,792.07,14.14
2024-09-05 03:00:00,792.3,14.189
2024-09-05 03:30:00,792.56,14.231
2024-09-05 04:00:00,792.92,14.268
2024-09-05 04:30:00,793.1,14.299
2024-09-05 05:00:00,793.15,14.327
2024-09-05 05:30:00,793.21,14.346
2024-09-05 06:00:00,793.22,14.359
2024-09-05 06:30:00,793.19,14.367
2024-09-05 07:00:00,793.13,14.372
2024-09-05 07:30:00,793.1,14.372
2024-09-05 08:00:00,793.07,14.362
2024-09-05 08:30:00,793.03,14.346
2024-09-05 09:00:00,793.01,14.313
2024-09-05 09:30:00,793.01,14.267
2024-09-05 10:00:00,793.09,14.215
2024-09-05 10:30:00,793.0,14.151
2024-09-05 11:00:00,792.86,14.084
2024-09-05 11:30:00,792.82,14.019
2024-09-05 12:00:00,792.85,13.945
2024-09-05 12:30:00,792.77,13.871
2024-09-05 13:00:00,792.93,13.801
2024-09-05 13:30:00,793.24,13.734
2024-09-05 14:00:00,793.43,13.665
2024-09-05 14:30:00,793.35,13.598
2024-09-05 15:00:00,793.32,13.528
2024-09-05 15:30:00,793.27,13.469
2024-09-05 16:00:00,793.18,13.433
2024-09-05 16:30:00,793.17,13.422
2024-09-05 17:00:00,793.2,13.427
2024-09-05 17:30:00,793.18,13.439
2024-09-05 18:00:00,793.1,13.46
2024-09-05 18:30:00,793.1,13.484
2024-09-05 19:00:00,793.01,13.517
2024-09-05 19:30:00,792.87,13.556
2024-09-05 20:00:00,792.78,13.603
2024-09-05 20:30:00,792.76,13.661
2024-09-05 21:00:00,792.64,13.721
2024-09-05 21:30:00,792.5,13.791
2024-09-05 22:00:00,792.47,13.862
2024-09-05 22:30:00,792.49,13.938
2024-09-05 23:00:00,792.37,14.01
2024-09-05 23:30:00,792.23,14.086
2024-09-06 00:00:00,792.31,14.154
2024-09-06 00:30:00,792.38,14.224
2024-09-06 01:00:00,792.25,14.298
2024-09-06 01:30:00,792.15,14.364
2024-09-06 02:00:00,792.15,14.424
2024-09-06 02:30:00,792.22,14.481
2024-09-06 03:00:00,792.38,14.531
2024-09-06 03:30:00,792.71,14.57
2024-09-06 04:00:00,792.85,14.603
2024-09-06 04:30:00,792.95,14.631
2024-09-06 05:00:00,793.01,14.655
2024-09-06 05:30:00,793.07,14.67
2024-09-06 06:00:00,793.04,14.68
2024-09-06 06:30:00,793.11,14.684
2024-09-06 07:00:00,793.07,14.685
2024-09-06 07:30:00,793.03,14.675
2024-09-06 08:00:00,792.98,14.664
2024-09-06 08:30:00,792.98,14.644
2024-09-06 09:00:00,792.94,14.612
2024-09-06 09:30:00,792.86,14.568
2024-09-06 10:00:00,792.73,14.518
2024-09-06 10:30:00,792.55,14.469
2024-09-06 11:00:00,792.37,14.417
2024-09-06 11:30:00,792.17,14.363
2024-09-06 12:00:00,792.07,14.308
2024-09-06 12:30:00,792.02,14.25
2024-09-06 13:00:00,791.99,14.19
2024-09-06 13:30:00,792.13,14.126
2024-09-06 14:00:00,792.24,14.063
2024-09-06 14:30:00,792.21,14.0
2024-09-06 15:00:00,792.12,13.936
2024-09-06 15:30:00,791.95,13.882
2024-09-06 16:00:00,791.74,13.846
2024-09-06 16:30:00,791.52,13.833
2024-09-06 17:00:00,791.73,13.832
2024-09-06 17:30:00,791.7,13.838
2024-09-06 18:00:00,791.64,13.852
2024-09-06 18:30:00,791.82,13.866
2024-09-06 19:00:00,791.83,13.885
2024-09-06 19:30:00,791.85,13.906
2024-09-06 20:00:00,791.58,13.925
2024-09-06 20:30:00,791.52,13.95
2024-09-06 21:00:00,791.49,13.979
2024-09-06 21:30:00,791.24,14.009
2024-09-06 22:00:00,791.78,14.046
2024-09-06 22:30:00,791.33,14.085
2024-09-06 23:00:00,791.37,14.117
2024-09-06 23:30:00,791.12,14.148
2024-09-07 00:00:00,791.04,14.172
2024-09-07 00:30:00,790.9,14.199
2024-09-07 01:00:00,790.85,14.224
2024-09-07 01:30:00,790.84,14.255
2024-09-07 02:00:00,790.84,14.282
2024-09-07 02:30:00,790.84,14.306
2024-09-07 03:00:00,791.06,14.32
2024-09-07 03:30:00,791.22,14.327
2024-09-07 04:00:00,791.4,14.334
2024-09-07 04:30:00,791.41,14.333
2024-09-07 05:00:00,791.38,14.327
2024-09-07 05:30:00,791.42,14.314
2024-09-07 06:00:00,791.43,14.292
2024-09-07 06:30:00,791.4,14.262
2024-09-07 07:00:00,791.54,14.227
2024-09-07 07:30:00,791.47,14.186
2024-09-07 08:00:00,791.21,14.143
2024-09-07 08:30:00,791.12,14.101
2024-09-07 09:00:00,790.8,14.058
2024-09-07 09:30:00,790.45,14.013
2024-09-07 10:00:00,790.33,13.962
2024-09-07 10:30:00,790.12,13.911
2024-09-07 11:00:00,789.93,13.858
2024-09-07 11:30:00,789.87,13.796
2024-09-07 12:00:00,789.8,13.737
2024-09-07 12:30:00,789.7,13.669
2024-09-07 13:00:00,789.75,13.602
2024-09-07 13:30:00,789.8,13.531
2024-09-07 14:00:00,789.9,13.46
2024-09-07 14:30:00,789.97,13.386
2024-09-07 15:00:00,789.82,13.314
2024-09-07 15:30:00,789.71,13.253
2024-09-07 16:00:00,789.66,13.214
2024-09-07 16:30:00,789.54,13.195
2024-09-07 17:00:00,789.7,13.188
2024-09-07 17:30:00,789.83,13.199
2024-09-07 18:00:00,789.67,13.217
2024-09-07 18:30:00,789.49,13.236
2024-09-07 19:00:00,789.77,13.259
2024-09-07 19:30:00,789.45,13.286
2024-09-07 20:00:00,789.23,13.309
2024-09-07 20:30:00,789.14,13.34
2024-09-07 21:00:00,788.97,13.373
2024-09-07 21:30:00,789.0,13.414
2024-09-07 22:00:00,788.85,13.461
2024-09-07 22:30:00,788.37,13.513
2024-09-07 23:00:00,788.28,13.563
2024-09-07 23:30:00,788.21,13.612
2024-09-08 00:00:00,787.95,13.659
2024-09-08 00:30:00,787.97,13.704
2024-09-08 01:00:00,787.8,13.746
2024-09-08 01:30:00,787.6,13.787
2024-09-08 02:00:00,787.58,13.827
2024-09-08 02:30:00,787.59,13.855
2024-09-08 03:00:00,787.75,13.882
2024-09-08 03:30:00,787.85,13.899
2024-09-08 04:00:00,788.09,13.91
2024-09-08 04:30:00,788.17,13.92
2024-09-08 05:00:00,788.16,13.92
2024-09-08 05:30:00,788.28,13.916
2024-09-08 06:00:00,788.11,13.91
2024-09-08 06:30:00,787.97,13.898
2024-09-08 07:00:00,787.89,13.88
2024-09-08 07:30:00,787.78,13.856
2024-09-08 08:00:00,787.79,13.821
2024-09-08 08:30:00,787.59,13.784
2024-09-08 09:00:00,787.33,13.743
2024-09-08 09:30:00,787.25,13.695
2024-09-08 10:00:00,787.18,13.645
2024-09-08 10:30:00,787.09,13.59
2024-09-08 11:00:00,786.96,13.536
2024-09-08 11:30:00,786.94,13.478
2024-09-08 12:00:00,786.97,13.419
2024-09-08 12:30:00,786.93,13.356
2024-09-08 13:00:00,786.99,13.286
2024-09-08 13:30:00,787.16,13.215
2024-09-08 14:00:00,787.41,13.143
2024-09-08 14:30:00,787.48,13.072
2024-09-08 15:00:00,787.54,13.0
2024-09-08 15:30:00,787.42,12.935
2024-09-08 16:00:00,787.28,12.894
2024-09-08 16:30:00,787.36,12.882
2024-09-08 17:00:00,787.41,12.892
2024-09-08 17:30:00,787.65,12.913
2024-09-08 18:00:00,787.71,12.943
2024-09-08 18:30:00,787.65,12.981
2024-09-08 19:00:00,787.73,13.024
2024-09-08 19:30:00,787.75,13.077
2024-09-08 20:00:00,787.59,13.132
2024-09-08 20:30:00,787.53,13.19
2024-09-08 21:00:00,787.6,13.254
2024-09-08 21:30:00,787.48,13.321
2024-09-08 22:00:00,787.39,13.39
2024-09-08 22:30:00,787.22,13.453
2024-09-08 23:00:00,787.16,13.516
2024-09-08 23:30:00,786.99,13.576
2024-09-09 00:00:00,786.85,13.629
2024-09-09 00:30:00,786.73,13.679
2024-09-09 01:00:00,786.68,13.726
2024-09-09 01:30:00,786.69,13.767
2024-09-09 02:00:00,786.7,13.804
2024-09-09 02:30:00,786.89,13.838
2024-09-09 03:00:00,787.09,13.865
2024-09-09 03:30:00,787.52,13.882
2024-09-09 04:00:00,787.75,13.897
2024-09-09 04:30:00,787.8,13.905
2024-09-09 05:00:00,787.92,13.907
2024-09-09 05:30:00,787.95,13.901
2024-09-09 06:00:00,787.84,13.887
2024-09-09 06:30:00,787.86,13.869
2024-09-09 07:00:00,787.77,13.84
2024-09-09 07:30:00,787.86,13.806
2024-09-09 08:00:00,787.97,13.762
2024-09-09 08:30:00,787.93,13.712
2024-09-09 09:00:00,787.74,13.658
2024-09-09 09:30:00,787.66,13.604
2024-09-09 10:00:00,787.57,13.545
2024-09-09 10:30:00,787.42,13.484
2024-09-09 11:00:00,787.49,13.42
2024-09-09 11:30:00,787.5,13.353
2024-09-09 12:00:00,787.64,13.282
2024-09-09 12:30:00,787.55,13.21
2024-09-09 13:00:00,787.42,13.135
2024-09-09 13:30:00,787.67,13.062
2024-09-09 14:00:00,787.79,12.985
2024-09-09 14:30:00,787.87,12.905
2024-09-09 15:00:00,787.9,12.832
2024-09-09 15:30:00,787.83,12.761
2024-09-09 16:00:00,787.65,12.711
2024-09-09 16:30:00,787.67,12.7
2024-09-09 17:00:00,787.76,12.712
2024-09-09 17:30:00,787.95,12.734
2024-09-09 18:00:00,787.94,12.767
2024-09-09 18:30:00,788.05,12.803
2024-09-09 19:00:00,788.04,12.846
2024-09-09 19:30:00,787.97,12.897
2024-09-09 20:00:00,787.83,12.955
2024-09-09 20:30:00,787.62,13.013
2024-09-09 21:00:00,787.57,13.08
2024-09-09 21:30:00,787.51,13.147
2024-09-09 22:00:00,787.38,13.215
2024-09-09 22:30:00,787.33,13.282
2024-09-09 23:00:00,787.37,13.345
2024-09-09 23:30:00,787.09,13.404
2024-09-10 00:00:00,787.01,13.462
2024-09-10 00:30:00,786.89,13.513
2024-09-10 01:00:00,786.93,13.565
2024-09-10 01:30:00,787.07,13.612
2024-09-10 02:00:00,787.0,13.652
2024-09-10 02:30:00,786.98,13.691
2024-09-10 03:00:00,787.1,13.723
2024-09-10 03:30:00,787.34,13.747
2024-09-10 04:00:00,787.53,13.761
2024-09-10 04:30:00,787.61,13.768
2024-09-10 05:00:00,787.36,13.769
2024-09-10 05:30:00,787.15,13.757
2024-09-10 06:00:00,787.03,13.734
2024-09-10 06:30:00,787.0,13.702
2024-09-10 07:00:00,786.79,13.668
2024-09-10 07:30:00,786.66,13.629
2024-09-10 08:00:00,786.53,13.586
2024-09-10 08:30:00,786.59,13.539
2024-09-10 09:00:00,786.41,13.488
2024-09-10 09:30:00,786.36,13.427
2024-09-10 10:00:00,786.24,13.365
2024-09-10 10:30:00,786.06,13.296
2024-09-10 11:00:00,785.78,13.228
2024-09-10 11:30:00,785.67,13.158
2024-09-10 12:00:00,785.49,13.085
2024-09-10 12:30:00,785.35,13.007
2024-09-10 13:00:00,785.2,12.927
2024-09-10 13:30:00,785.12,12.84
2024-09-10 14:00:00,785.18,12.751
2024-09-10 14:30:00,785.28,12.667
2024-09-10 15:00:00,785.18,12.582
2024-09-10 15:30:00,785.07,12.504
2024-09-10 16:00:00,784.8,12.452
2024-09-10 16:30:00,784.62,12.439
2024-09-10 17:00:00,784.79,12.451
2024-09-10 17:30:00,784.64,12.477
2024-09-10 18:00:00,784.59,12.515
2024-09-10 18:30:00,784.61,12.554
2024-09-10 19:00:00,784.36,12.599
2024-09-10 19:30:00,784.11,12.649
2024-09-10 20:00:00,784.09,12.71
2024-09-10 20:30:00,783.9,12.769
2024-09-10 21:00:00,783.51,12.833
2024-09-10 21:30:00,783.38,12.904
2024-09-10 22:00:00,783.14,12.976
2024-09-10 22:30:00,783.15,13.041
2024-09-10 23:00:00,782.87,13.102
2024-09-10 23:30:00,782.58,13.161
2024-09-11 00:00:00,782.62,13.218
2024-09-11 00:30:00,782.61,13.264
2024-09-11 01:00:00,782.37,13.31
2024-09-11 01:30:00,782.25,13.349
2024-09-11 02:00:00,782.23,13.383
2024-09-11 02:30:00,782.05,13.412
2024-09-11 03:00:00,782.04,13.432
2024-09-11 03:30:00,782.17,13.441
2024-09-11 04:00:00,782.38,13.442
2024-09-11 04:30:00,782.22,13.433
2024-09-11 05:00:00,782.22,13.406
2024-09-11 05:30:00,782.23,13.374
2024-09-11 06:00:00,782.1,13.327
2024-09-11 06:30:00,782.07,13.28
2024-09-11 07:00:00,781.84,13.227
2024-09-11 07:30:00,781.53,13.174
2024-09-11 08:00:00,781.58,13.116
2024-09-11 08:30:00,781.39,13.052
2024-09-11 09:00:00,781.31,12.983
2024-09-11 09:30:00,781.01,12.913
2024-09-11 10:00:00,781.16,12.837
2024-09-11 10:30:00,780.95,12.759
2024-09-11 11:00:00,780.77,12.683
2024-09-11 11:30:00,780.57,12.604
2024-09-11 12:00:00,780.28,12.516
2024-09-11 12:30:00,780.41,12.426
2024-09-11 13:00:00,780.28,12.333
2024-09-11 13:30:00,780.39,12.246
2024-09-11 14:00:00,780.38,12.158
2024-09-11 14:30:00,780.34,12.055
2024-09-11 15:00:00,780.08,11.959
2024-09-11 15:30:00,780.0,11.86
2024-09-11 16:00:00,779.84,11.781
2024-09-11 16:30:00,779.75,11.775
2024-09-11 17:00:00,779.75,11.801
2024-09-11 17:30:00,779.84,11.843
2024-09-11 18:00:00,779.71,11.897
2024-09-11 18:30:00,779.76,11.959
2024-09-11 19:00:00,779.54,12.012
2024-09-11 19:30:00,779.21,12.08
2024-09-11 20:00:00,779.04,12.147
2024-09-11 20:30:00,778.95,12.215
2024-09-11 21:00:00,778.8,12.284
2024-09-11 21:30:00,778.9,12.352
2024-09-11 22:00:00,778.71,12.422
2024-09-11 22:30:00,778.68,12.484
2024-09-11 23:00:00,778.63,12.541
2024-09-11 23:30:00,778.18,12.589
2024-09-12 00:00:00,778.06,12.627
2024-09-12 00:30:00,777.89,12.665
2024-09-12 01:00:00,777.88,12.699
2024-09-12 01:30:00,777.68,12.725
2024-09-12 02:00:00,777.49,12.749
2024-09-12 02:30:00,777.47,12.763
2024-09-12 03:00:00,777.51,12.771
2024-09-12 03:30:00,777.73,12.763
2024-09-12 04:00:00,777.84,12.741
2024-09-12 04:30:00,777.81,12.705
2024-09-12 05:00:00,777.78,12.66
2024-09-12 05:30:00,777.63,12.603
2024-09-12 06:00:00,777.56,12.555
2024-09-12 06:30:00,777.33,12.509
2024-09-12 07:00:00,777.15,12.453
2024-09-12 07:30:00,777.09,12.389
2024-09-12 08:00:00,776.99,12.31
2024-09-12 08:30:00,776.77,12.235
2024-09-12 09:00:00,776.67,12.189
2024-09-12 09:30:00,776.58,12.104
2024-09-12 10:00:00,776.46,12.03
2024-09-12 10:30:00,776.34,11.96
2024-09-12 11:00:00,776.3,11.891
2024-09-12 11:30:00,776.2,11.828
2024-09-12 12:00:00,776.15,11.745
2024-09-12 12:30:00,776.08,11.656
2024-09-12 13:00:00,776.02,11.56
2024-09-12 13:30:00,776.14,11.463
2024-09-12 14:00:00,776.31,11.365
2024-09-12 14:30:00,776.54,11.275
2024-09-12 15:00:00,776.4,11.193
2024-09-12 15:30:00,776.15,11.113
2024-09-12 16:00:00,776.1,11.067
2024-09-12 16:30:00,776.17,11.068
2024-09-12 17:00:00,776.24,11.098
2024-09-12 17:30:00,776.12,11.144
2024-09-12 18:00:00,776.04,11.2
2024-09-12 18:30:00,776.35,11.264
2024-09-12 19:00:00,776.47,11.337
2024-09-12 19:30:00,776.4,11.406
2024-09-12 20:00:00,776.34,11.483
2024-09-12 20:30:00,776.21,11.56
2024-09-12 21:00:00,776.13,11.642
2024-09-12 21:30:00,776.18,11.726
2024-09-12 22:00:00,776.14,11.807
2024-09-12 22:30:00,776.08,11.879
2024-09-12 23:00:00,776.2,11.946
2024-09-12 23:30:00,776.05,12.004
2024-09-13 00:00:00,776.12,12.057
2024-09-13 00:30:00,776.23,12.102
2024-09-13 01:00:00,776.44,12.144
2024-09-13 01:30:00,776.51,12.178
2024-09-13 02:00:00,776.61,12.21
2024-09-13 02:30:00,776.67,12.233
2024-09-13 03:00:00,776.92,12.25
2024-09-13 03:30:00,776.99,12.256
2024-09-13 04:00:00,777.18,12.245
2024-09-13 04:30:00,777.14,12.224
2024-09-13 05:00:00,777.21,12.202
2024-09-13 05:30:00,777.38,12.177
2024-09-13 06:00:00,777.36,12.152
2024-09-13 06:30:00,777.38,12.127
2024-09-13 07:00:00,777.5,12.1
2024-09-13 07:30:00,777.52,12.066
2024-09-13 08:00:00,777.49,12.024
2024-09-13 08:30:00,777.47,11.975
2024-09-13 09:00:00,777.44,11.925
2024-09-13 09:30:00,777.32,11.869
2024-09-13 10:00:00,777.23,11.808
2024-09-13 10:30:00,777.22,11.75
2024-09-13 11:00:00,777.31,11.683
2024-09-13 11:30:00,777.31,11.615
2024-09-13 12:00:00,777.48,11.543
2024-09-13 12:30:00,777.66,11.477
2024-09-13 13:00:00,777.75,11.41
2024-09-13 13:30:00,777.96,11.342
2024-09-13 14:00:00,778.13,11.271
2024-09-13 14:30:00,778.24,11.2
2024-09-13 15:00:00,778.13,11.126
2024-09-13 15:30:00,778.04,11.06
2024-09-13 16:00:00,777.98,11.027
2024-09-13 16:30:00,778.0,11.031
2024-09-13 17:00:00,778.04,11.067
2024-09-13 17:30:00,778.03,11.115
2024-09-13 18:00:00,778.04,11.17
2024-09-13 18:30:00,778.15,11.233
2024-09-13 19:00:00,778.09,11.307
2024-09-13 19:30:00,778.27,11.389
2024-09-13 20:00:00,778.22,11.476
2024-09-13 20:30:00,778.15,11.571
2024-09-13 21:00:00,778.04,11.666
2024-09-13 21:30:00,777.98,11.767
2024-09-13 22:00:00,778.02,11.864
2024-09-13 22:30:00,777.97,11.953
2024-09-13 23:00:00,778.16,12.032
2024-09-13 23:30:00,778.32,12.099
2024-09-14 00:00:00,778.4,12.158
2024-09-14 00:30:00,778.47,12.211
2024-09-14 01:00:00,778.48,12.259
2024-09-14 01:30:00,778.52,12.298
2024-09-14 02:00:00,778.57,12.332
2024-09-14 02:30:00,778.9,12.364
2024-09-14 03:00:00,779.07,12.386
2024-09-14 03:30:00,779.35,12.4
2024-09-14 04:00:00,779.4,12.404
2024-09-14 04:30:00,779.48,12.396
2024-09-14 05:00:00,779.54,12.374
2024-09-14 05:30:00,779.51,12.34
2024-09-14 06:00:00,779.52,12.302
2024-09-14 06:30:00,779.47,12.263
2024-09-14 07:00:00,779.46,12.222
2024-09-14 07:30:00,779.41,12.182
2024-09-14 08:00:00,779.38,12.144
2024-09-14 08:30:00,779.41,12.102
2024-09-14 09:00:00,779.38,12.058
2024-09-14 09:30:00,779.27,12.004
2024-09-14 10:00:00,779.23,11.95
2024-09-14 10:30:00,779.17,11.896
2024-09-14 11:00:00,779.01,11.838
2024-09-14 11:30:00,778.96,11.782
2024-09-14 12:00:00,778.95,11.724
2024-09-14 12:30:00,778.91,11.667
2024-09-14 13:00:00,778.97,11.609
2024-09-14 13:30:00,779.22,11.548
2024-09-14 14:00:00,779.46,11.483
2024-09-14 14:30:00,779.57,11.418
2024-09-14 15:00:00,779.47,11.352
2024-09-14 15:30:00,779.4,11.292
2024-09-14 16:00:00,779.28,11.26
2024-09-14 16:30:00,779.2,11.269
2024-09-14 17:00:00,779.12,11.301
2024-09-14 17:30:00,779.07,11.346
2024-09-14 18:00:00,779.04,11.401
2024-09-14 18:30:00,779.06,11.467
2024-09-14 19:00:00,779.12,11.546
2024-09-14 19:30:00,779.01,11.633
2024-09-14 20:00:00,779.07,11.727
2024-09-14 20:30:00,778.95,11.829
2024-09-14 21:00:00,778.82,11.934
2024-09-14 21:30:00,778.72,12.037
2024-09-14 22:00:00,778.69,12.13
2024-09-14 22:30:00,778.58,12.222
2024-09-14 23:00:00,778.59,12.296
2024-09-14 23:30:00,778.5,12.358
2024-09-15 00:00:00,778.45,12.412
2024-09-15 00:30:00,778.42,12.459
2024-09-15 01:00:00,778.32,12.504
2024-09-15 01:30:00,778.28,12.539
2024-09-15 02:00:00,778.33,12.568
2024-09-15 02:30:00,778.43,12.59
2024-09-15 03:00:00,778.58,12.6
2024-09-15 03:30:00,778.8,12.603
2024-09-15 04:00:00,778.8,12.596
2024-09-15 04:30:00,778.86,12.574
2024-09-15 05:00:00,778.8,12.539
2024-09-15 05:30:00,778.79,12.492
2024-09-15 06:00:00,778.75,12.439
2024-09-15 06:30:00,778.62,12.385
2024-09-15 07:00:00,778.54,12.331
2024-09-15 07:30:00,778.46,12.274
2024-09-15 08:00:00,778.51,12.218
2024-09-15 08:30:00,778.33,12.16
2024-09-15 09:00:00,778.05,12.106
2024-09-15 09:30:00,777.84,12.052
2024-09-15 10:00:00,777.68,11.997
2024-09-15 10:30:00,777.36,11.942
2024-09-15 11:00:00,777.11,11.885
2024-09-15 11:30:00,777.06,11.825
2024-09-15 12:00:00,777.02,11.766
2024-09-15 12:30:00,776.99,11.701
2024-09-15 13:00:00,776.91,11.632
2024-09-15 13:30:00,776.84,11.565
2024-09-15 14:00:00,776.7,11.498
2024-09-15 14:30:00,776.61,11.427
2024-09-15 15:00:00,776.4,11.354
2024-09-15 15:30:00,776.17,11.291
2024-09-15 16:00:00,775.91,11.261
2024-09-15 16:30:00,775.67,11.269
2024-09-15 17:00:00,775.55,11.313
2024-09-15 17:30:00,775.54,11.377
2024-09-15 18:00:00,775.33,11.446
2024-09-15 18:30:00,775.33,11.522
2024-09-15 19:00:00,774.97,11.613
2024-09-15 19:30:00,774.68,11.703
2024-09-15 20:00:00,774.51,11.805
2024-09-15 20:30:00,774.12,11.903
2024-09-15 21:00:00,773.84,12.005
2024-09-15 21:30:00,773.71,12.103
2024-09-15 22:00:00,773.55,12.198
2024-09-15 22:30:00,773.33,12.272
2024-09-15 23:00:00,773.32,12.33
2024-09-15 23:30:00,772.84,12.374
2024-09-16 00:00:00,772.53,12.411
2024-09-16 00:30:00,772.32,12.44
2024-09-16 01:00:00,771.98,12.457
2024-09-16 01:30:00,771.91,12.462
2024-09-16 02:00:00,771.7,12.458
2024-09-16 02:30:00,771.7,12.44
2024-09-16 03:00:00,771.64,12.413
2024-09-16 03:30:00,771.58,12.373
2024-09-16 04:00:00,771.69,12.323
2024-09-16 04:30:00,771.26,12.271
2024-09-16 05:00:00,770.85,12.225
2024-09-16 05:30:00,770.68,12.181
2024-09-16 06:00:00,770.53,12.127
2024-09-16 06:30:00,770.4,12.074
2024-09-16 07:00:00,770.16,12.022
2024-09-16 07:30:00,770.04,11.969
2024-09-16 08:00:00,770.04,11.914
2024-09-16 08:30:00,769.76,11.861
2024-09-16 09:00:00,769.78,11.804
2024-09-16 09:30:00,769.41,11.744
2024-09-16 10:00:00,769.23,11.698
2024-09-16 10:30:00,769.19,11.649
2024-09-16 11:00:00,769.04,11.595
2024-09-16 11:30:00,769.08,11.541
2024-09-16 12:00:00,769.03,11.487
2024-09-16 12:30:00,768.96,11.43
2024-09-16 13:00:00,768.88,11.375
2024-09-16 13:30:00,768.87,11.319
2024-09-16 14:00:00,768.92,11.258
2024-09-16 14:30:00,768.8,11.194
2024-09-16 15:00:00,768.94,11.131
2024-09-16 15:30:00,769.04,11.075
2024-09-16 16:00:00,769.28,11.031
2024-09-16 16:30:00,769.33,11.033
2024-09-16 17:00:00,769.36,11.065
2024-09-16 17:30:00,769.47,11.113
2024-09-16 18:00:00,769.8,11.17
2024-09-16 18:30:00,769.84,11.236
2024-09-16 19:00:00,769.76,11.311
2024-09-16 19:30:00,769.65,11.392
2024-09-16 20:00:00,769.76,11.479
2024-09-16 20:30:00,770.26,11.564
2024-09-16 21:00:00,770.59,11.632
2024-09-16 21:30:00,770.68,11.679
2024-09-16 22:00:00,770.68,11.708
2024-09-16 22:30:00,770.93,11.729
2024-09-16 23:00:00,771.2,11.734
2024-09-16 23:30:00,771.51,11.713
2024-09-17 00:00:00,771.7,11.679
2024-09-17 00:30:00,771.88,11.637
2024-09-17 01:00:00,772.1,11.59
2024-09-17 01:30:00,772.31,11.536
2024-09-17 02:00:00,772.31,11.478
2024-09-17 02:30:00,772.2,11.419
2024-09-17 03:00:00,772.53,11.355
2024-09-17 03:30:00,772.85,11.29
2024-09-17 04:00:00,772.96,11.223
2024-09-17 04:30:00,773.13,11.153
2024-09-17 05:00:00,773.29,11.083
2024-09-17 05:30:00,773.18,11.018
2024-09-17 06:00:00,773.26,10.952
2024-09-17 06:30:00,773.33,10.885
2024-09-17 07:00:00,773.56,10.818
2024-09-17 07:30:00,773.82,10.75
2024-09-17 08:00:00,773.94,10.68
2024-09-17 08:30:00,773.94,10.614
2024-09-17 09:00:00,774.19,10.545
2024-09-17 09:30:00,773.83,10.48
2024-09-17 10:00:00,773.99,10.413
2024-09-17 10:30:00,774.47,10.346
2024-09-17 11:00:00,774.07,10.282
2024-09-17 11:30:00,773.88,10.223
2024-09-17 12:00:00,774.02,10.168
2024-09-17 12:30:00,774.28,10.115
2024-09-17 13:00:00,774.27,10.063
2024-09-17 13:30:00,774.6,10.014
2024-09-17 14:00:00,774.94,9.966
2024-09-17 14:30:00,775.15,9.923
2024-09-17 15:00:00,775.41,9.881
2024-09-17 15:30:00,775.64,9.842
2024-09-17 16:00:00,775.91,9.809
2024-09-17 16:30:00,775.88,9.781
2024-09-17 17:00:00,776.09,9.779
2024-09-17 17:30:00,776.13,9.81
2024-09-17 18:00:00,776.37,9.858
2024-09-17 18:30:00,776.39,9.921
2024-09-17 19:00:00,776.51,9.988
2024-09-17 19:30:00,776.4,10.064
2024-09-17 20:00:00,776.49,10.138
2024-09-17 20:30:00,776.43,10.212
2024-09-17 21:00:00,776.5,10.286
2024-09-17 21:30:00,776.47,10.361
2024-09-17 22:00:00,776.4,10.434
2024-09-17 22:30:00,776.38,10.5
2024-09-17 23:00:00,776.42,10.562
2024-09-17 23:30:00,776.66,10.621
2024-09-18 00:00:00,776.75,10.67
2024-09-18 00:30:00,776.96,10.716
2024-09-18 01:00:00,776.92,10.754
2024-09-18 01:30:00,777.13,10.786
2024-09-18 02:00:00,777.28,10.814
2024-09-18 02:30:00,777.47,10.832
2024-09-18 03:00:00,777.72,10.843
2024-09-18 03:30:00,777.85,10.838
2024-09-18 04:00:00,778.03,10.826
2024-09-18 04:30:00,777.87,10.809
2024-09-18 05:00:00,777.7,10.787
2024-09-18 05:30:00,777.53,10.764
2024-09-18 06:00:00,777.33,10.743
2024-09-18 06:30:00,777.37,10.723
2024-09-18 07:00:00,777.46,10.697
2024-09-18 07:30:00,777.51,10.669
2024-09-18 08:00:00,777.63,10.637
2024-09-18 08:30:00,777.63,10.608
2024-09-18 09:00:00,777.54,10.575
2024-09-18 09:30:00,777.3,10.539
2024-09-18 10:00:00,777.1,10.5
2024-09-18 10:30:00,777.02,10.459
