datetime,lvl_cm,temp_C
2024-09-04 16:00:00,795.46,9.674
2024-09-04 16:30:00,795.42,9.655
2024-09-04 17:00:00,795.47,9.659
2024-09-04 17:30:00,795.71,9.738
2024-09-04 18:00:00,795.72,9.733
2024-09-04 18:30:00,795.77,9.775
2024-09-04 19:00:00,796.46,10.111
2024-09-04 19:30:00,796.6,10.486
2024-09-04 20:00:00,796.76,10.836
2024-09-04 20:30:00,797.06,11.265
2024-09-04 21:00:00,797.34,11.755
2024-09-04 21:30:00,797.47,12.289
2024-09-04 22:00:00,797.3,12.807
2024-09-04 22:30:00,797.29,13.265
2024-09-04 23:00:00,796.94,13.581
2024-09-04 23:30:00,796.93,13.78
2024-09-05 00:00:00,797.03,13.846
2024-09-05 00:30:00,797.07,13.833
2024-09-05 01:00:00,796.97,13.771
2024-09-05 01:30:00,796.81,13.676
2024-09-05 02:00:00,796.78,13.621
2024-09-05 02:30:00,796.75,13.524
2024-09-05 03:00:00,796.83,13.405
2024-09-05 03:30:00,796.91,13.294
2024-09-05 04:00:00,797.16,13.182
2024-09-05 04:30:00,797.22,13.045
2024-09-05 05:00:00,797.29,12.909
2024-09-05 05:30:00,797.23,12.771
2024-09-05 06:00:00,797.33,12.626
2024-09-05 06:30:00,797.26,12.469
2024-09-05 07:00:00,797.17,12.313
2024-09-05 07:30:00,797.21,12.155
2024-09-05 08:00:00,797.19,11.997
2024-09-05 08:30:00,797.21,11.829
2024-09-05 09:00:00,797.16,11.678
2024-09-05 09:30:00,797.14,11.515
2024-09-05 10:00:00,797.11,11.369
2024-09-05 10:30:00,797.01,11.22
2024-09-05 11:00:00,796.96,11.075
2024-09-05 11:30:00,796.8,10.922
2024-09-05 12:00:00,796.91,10.766
2024-09-05 12:30:00,796.85,10.64
2024-09-05 13:00:00,797.03,10.488
2024-09-05 13:30:00,797.54,10.366
2024-09-05 14:00:00,797.48,10.242
2024-09-05 14:30:00,797.48,10.119
2024-09-05 15:00:00,797.43,10.013
2024-09-05 15:30:00,797.37,9.917
2024-09-05 16:00:00,797.34,9.827
2024-09-05 16:30:00,797.37,9.795
2024-09-05 17:00:00,797.48,9.784
2024-09-05 17:30:00,797.64,9.846
2024-09-05 18:00:00,797.6,9.862
2024-09-05 18:30:00,797.68,9.928
2024-09-05 19:00:00,798.35,10.277
2024-09-05 19:30:00,798.52,10.618
2024-09-05 20:00:00,798.56,10.967
2024-09-05 20:30:00,798.96,11.352
2024-09-05 21:00:00,798.93,11.821
2024-09-05 21:30:00,798.84,12.339
2024-09-05 22:00:00,798.4,12.833
2024-09-05 22:30:00,798.61,13.283
2024-09-05 23:00:00,798.48,13.604
2024-09-05 23:30:00,798.44,13.781
2024-09-06 00:00:00,798.54,13.865
2024-09-06 00:30:00,798.33,13.843
2024-09-06 01:00:00,798.25,13.815
2024-09-06 01:30:00,798.15,13.808
2024-09-06 02:00:00,798.06,13.747
2024-09-06 02:30:00,797.92,13.662
2024-09-06 03:00:00,797.75,13.577
2024-09-06 03:30:00,797.59,13.442
2024-09-06 04:00:00,797.44,13.318
2024-09-06 04:30:00,797.4,13.192
2024-09-06 05:00:00,797.32,13.058
2024-09-06 05:30:00,797.39,12.907
2024-09-06 06:00:00,797.32,12.764
2024-09-06 06:30:00,797.26,12.608
2024-09-06 07:00:00,797.16,12.464
2024-09-06 07:30:00,797.05,12.325
2024-09-06 08:00:00,797.06,12.169
2024-09-06 08:30:00,797.07,11.999
2024-09-06 09:00:00,796.92,11.861
2024-09-06 09:30:00,796.89,11.729
2024-09-06 10:00:00,796.69,11.595
2024-09-06 10:30:00,796.53,11.471
2024-09-06 11:00:00,796.35,11.343
2024-09-06 11:30:00,796.11,11.231
2024-09-06 12:00:00,795.99,11.1
2024-09-06 12:30:00,795.94,10.975
2024-09-06 13:00:00,795.9,10.844
2024-09-06 13:30:00,795.98,10.723
2024-09-06 14:00:00,796.15,10.611
2024-09-06 14:30:00,796.27,10.519
2024-09-06 15:00:00,796.13,10.44
2024-09-06 15:30:00,796.08,10.376
2024-09-06 16:00:00,795.89,10.333
2024-09-06 16:30:00,795.78,10.3
2024-09-06 17:00:00,795.79,10.321
2024-09-06 17:30:00,795.96,10.384
2024-09-06 18:00:00,796.1,10.449
2024-09-06 18:30:00,796.36,10.576
2024-09-06 19:00:00,796.63,10.715
2024-09-06 19:30:00,797.08,10.975
2024-09-06 20:00:00,797.33,11.269
2024-09-06 20:30:00,797.48,11.478
2024-09-06 21:00:00,797.41,11.838
2024-09-06 21:30:00,797.21,12.209
2024-09-06 22:00:00,797.78,12.361
2024-09-06 22:30:00,797.33,12.624
2024-09-06 23:00:00,796.78,12.762
2024-09-06 23:30:00,796.69,12.837
2024-09-07 00:00:00,796.58,12.891
2024-09-07 00:30:00,796.51,12.964
2024-09-07 01:00:00,796.37,12.963
2024-09-07 01:30:00,796.29,12.97
2024-09-07 02:00:00,796.21,12.925
2024-09-07 02:30:00,796.1,12.887
2024-09-07 03:00:00,796.02,12.829
2024-09-07 03:30:00,795.88,12.721
2024-09-07 04:00:00,795.87,12.631
2024-09-07 04:30:00,795.73,12.527
2024-09-07 05:00:00,795.58,12.41
2024-09-07 05:30:00,795.5,12.295
2024-09-07 06:00:00,795.33,12.173
2024-09-07 06:30:00,795.32,12.051
2024-09-07 07:00:00,795.21,11.921
2024-09-07 07:30:00,795.13,11.79
2024-09-07 08:00:00,794.94,11.675
2024-09-07 08:30:00,794.72,11.543
2024-09-07 09:00:00,794.49,11.411
2024-09-07 09:30:00,794.25,11.295
2024-09-07 10:00:00,793.99,11.154
2024-09-07 10:30:00,793.77,11.032
2024-09-07 11:00:00,793.69,10.926
2024-09-07 11:30:00,793.53,10.776
2024-09-07 12:00:00,793.47,10.644
2024-09-07 12:30:00,793.63,10.521
2024-09-07 13:00:00,793.57,10.39
2024-09-07 13:30:00,793.79,10.273
2024-09-07 14:00:00,793.81,10.155
2024-09-07 14:30:00,793.81,10.048
2024-09-07 15:00:00,793.81,9.951
2024-09-07 15:30:00,793.78,9.867
2024-09-07 16:00:00,793.72,9.809
2024-09-07 16:30:00,793.76,9.769
2024-09-07 17:00:00,793.75,9.75
2024-09-07 17:30:00,793.93,9.779
2024-09-07 18:00:00,794.0,9.831
2024-09-07 18:30:00,794.03,9.939
2024-09-07 19:00:00,794.42,10.169
2024-09-07 19:30:00,794.55,10.467
2024-09-07 20:00:00,794.63,10.728
2024-09-07 20:30:00,794.69,11.086
2024-09-07 21:00:00,794.86,11.49
2024-09-07 21:30:00,794.56,11.824
2024-09-07 22:00:00,794.01,12.218
2024-09-07 22:30:00,793.96,12.631
2024-09-07 23:00:00,794.08,12.921
2024-09-07 23:30:00,794.04,13.12
2024-09-08 00:00:00,793.63,13.207
2024-09-08 00:30:00,793.46,13.214
2024-09-08 01:00:00,793.29,13.196
2024-09-08 01:30:00,793.06,13.13
2024-09-08 02:00:00,792.85,13.064
2024-09-08 02:30:00,792.73,12.992
2024-09-08 03:00:00,792.63,12.914
2024-09-08 03:30:00,792.53,12.803
2024-09-08 04:00:00,792.5,12.699
2024-09-08 04:30:00,792.46,12.582
2024-09-08 05:00:00,792.49,12.448
2024-09-08 05:30:00,792.47,12.317
2024-09-08 06:00:00,792.24,12.186
2024-09-08 06:30:00,792.03,12.042
2024-09-08 07:00:00,791.92,11.914
2024-09-08 07:30:00,791.75,11.761
2024-09-08 08:00:00,791.63,11.618
2024-09-08 08:30:00,791.38,11.461
2024-09-08 09:00:00,791.13,11.319
2024-09-08 09:30:00,791.01,11.183
2024-09-08 10:00:00,790.91,11.046
2024-09-08 10:30:00,790.88,10.905
2024-09-08 11:00:00,790.75,10.777
2024-09-08 11:30:00,790.78,10.642
2024-09-08 12:00:00,790.71,10.518
2024-09-08 12:30:00,790.67,10.384
2024-09-08 13:00:00,790.84,10.246
2024-09-08 13:30:00,791.01,10.121
2024-09-08 14:00:00,791.31,10.0
2024-09-08 14:30:00,791.27,9.892
2024-09-08 15:00:00,791.37,9.787
2024-09-08 15:30:00,791.34,9.699
2024-09-08 16:00:00,791.34,9.622
2024-09-08 16:30:00,791.52,9.588
2024-09-08 17:00:00,791.54,9.538
2024-09-08 17:30:00,791.69,9.573
2024-09-08 18:00:00,791.87,9.544
2024-09-08 18:30:00,792.01,9.576
2024-09-08 19:00:00,792.58,9.842
2024-09-08 19:30:00,793.21,10.182
2024-09-08 20:00:00,793.48,10.512
2024-09-08 20:30:00,793.61,10.807
2024-09-08 21:00:00,793.25,11.201
2024-09-08 21:30:00,793.57,11.583
2024-09-08 22:00:00,793.36,11.971
2024-09-08 22:30:00,793.3,12.333
2024-09-08 23:00:00,792.68,12.596
2024-09-08 23:30:00,792.56,12.803
2024-09-09 00:00:00,792.58,12.891
2024-09-09 00:30:00,792.5,12.938
2024-09-09 01:00:00,792.4,12.923
2024-09-09 01:30:00,792.33,12.882
2024-09-09 02:00:00,792.15,12.796
2024-09-09 02:30:00,792.17,12.759
2024-09-09 03:00:00,792.14,12.67
2024-09-09 03:30:00,792.31,12.583
2024-09-09 04:00:00,792.25,12.455
2024-09-09 04:30:00,792.19,12.31
2024-09-09 05:00:00,792.22,12.171
2024-09-09 05:30:00,792.09,12.024
2024-09-09 06:00:00,792.01,11.884
2024-09-09 06:30:00,791.85,11.734
2024-09-09 07:00:00,791.77,11.567
2024-09-09 07:30:00,791.82,11.441
2024-09-09 08:00:00,791.87,11.278
2024-09-09 08:30:00,791.79,11.138
2024-09-09 09:00:00,791.65,11.001
2024-09-09 09:30:00,791.43,10.836
2024-09-09 10:00:00,791.39,10.686
2024-09-09 10:30:00,791.31,10.557
2024-09-09 11:00:00,791.27,10.408
2024-09-09 11:30:00,791.25,10.266
2024-09-09 12:00:00,791.28,10.133
2024-09-09 12:30:00,791.16,10.003
2024-09-09 13:00:00,791.06,9.853
2024-09-09 13:30:00,791.26,9.746
2024-09-09 14:00:00,791.21,9.614
2024-09-09 14:30:00,792.09,9.475
2024-09-09 15:00:00,792.3,9.371
2024-09-09 15:30:00,792.25,9.279
2024-09-09 16:00:00,792.3,9.222
2024-09-09 16:30:00,792.37,9.167
2024-09-09 17:00:00,792.53,9.114
2024-09-09 17:30:00,792.76,9.143
2024-09-09 18:00:00,792.97,9.08
2024-09-09 18:30:00,792.93,9.075
2024-09-09 19:00:00,793.49,9.324
2024-09-09 19:30:00,793.88,9.622
2024-09-09 20:00:00,793.9,9.977
2024-09-09 20:30:00,793.53,10.323
2024-09-09 21:00:00,793.98,10.79
2024-09-09 21:30:00,793.7,11.236
2024-09-09 22:00:00,793.2,11.688
2024-09-09 22:30:00,793.17,12.113
2024-09-09 23:00:00,793.38,12.437
2024-09-09 23:30:00,793.15,12.65
2024-09-10 00:00:00,792.99,12.746
2024-09-10 00:30:00,792.93,12.768
2024-09-10 01:00:00,792.87,12.763
2024-09-10 01:30:00,792.82,12.734
2024-09-10 02:00:00,792.69,12.676
2024-09-10 02:30:00,792.62,12.618
2024-09-10 03:00:00,792.51,12.545
2024-09-10 03:30:00,792.5,12.444
2024-09-10 04:00:00,792.46,12.299
2024-09-10 04:30:00,792.55,12.134
2024-09-10 05:00:00,792.34,11.966
2024-09-10 05:30:00,792.09,11.805
2024-09-10 06:00:00,791.9,11.644
2024-09-10 06:30:00,791.76,11.478
2024-09-10 07:00:00,791.58,11.294
2024-09-10 07:30:00,791.44,11.125
2024-09-10 08:00:00,791.29,10.962
2024-09-10 08:30:00,791.11,10.821
2024-09-10 09:00:00,790.72,10.62
2024-09-10 09:30:00,790.58,10.471
2024-09-10 10:00:00,790.34,10.308
2024-09-10 10:30:00,790.18,10.176
2024-09-10 11:00:00,789.87,10.006
2024-09-10 11:30:00,789.73,9.871
2024-09-10 12:00:00,789.38,9.698
2024-09-10 12:30:00,789.3,9.556
2024-09-10 13:00:00,789.13,9.41
2024-09-10 13:30:00,789.02,9.257
2024-09-10 14:00:00,789.07,9.149
2024-09-10 14:30:00,789.13,8.999
2024-09-10 15:00:00,789.04,8.871
2024-09-10 15:30:00,788.99,8.769
2024-09-10 16:00:00,788.85,8.684
2024-09-10 16:30:00,788.73,8.642
2024-09-10 17:00:00,788.9,8.568
2024-09-10 17:30:00,788.95,8.633
2024-09-10 18:00:00,788.74,8.573
2024-09-10 18:30:00,788.68,8.57
2024-09-10 19:00:00,789.2,8.828
2024-09-10 19:30:00,789.51,9.091
2024-09-10 20:00:00,789.37,9.378
2024-09-10 20:30:00,789.5,9.78
2024-09-10 21:00:00,789.52,10.229
2024-09-10 21:30:00,789.5,10.669
2024-09-10 22:00:00,788.9,11.105
2024-09-10 22:30:00,788.98,11.523
2024-09-10 23:00:00,789.08,11.817
2024-09-10 23:30:00,788.78,12.039
2024-09-11 00:00:00,788.67,12.153
2024-09-11 00:30:00,788.55,12.184
2024-09-11 01:00:00,788.47,12.187
2024-09-11 01:30:00,788.32,12.156
2024-09-11 02:00:00,788.17,12.107
2024-09-11 02:30:00,788.01,12.02
2024-09-11 03:00:00,787.81,11.904
2024-09-11 03:30:00,787.63,11.744
2024-09-11 04:00:00,787.58,11.562
2024-09-11 04:30:00,787.35,11.337
2024-09-11 05:00:00,787.35,11.132
2024-09-11 05:30:00,787.25,10.951
2024-09-11 06:00:00,786.97,10.766
2024-09-11 06:30:00,786.9,10.569
2024-09-11 07:00:00,786.57,10.405
2024-09-11 07:30:00,786.29,10.249
2024-09-11 08:00:00,786.12,10.062
2024-09-11 08:30:00,786.07,9.892
2024-09-11 09:00:00,785.86,9.725
2024-09-11 09:30:00,785.59,9.569
2024-09-11 10:00:00,785.58,9.38
2024-09-11 10:30:00,785.32,9.229
2024-09-11 11:00:00,785.15,9.058
2024-09-11 11:30:00,784.87,8.902
2024-09-11 12:00:00,784.6,8.732
2024-09-11 12:30:00,784.61,8.564
2024-09-11 13:00:00,784.56,8.423
2024-09-11 13:30:00,784.8,8.269
2024-09-11 14:00:00,784.56,8.124
2024-09-11 14:30:00,784.55,8.011
2024-09-11 15:00:00,784.36,7.85
2024-09-11 15:30:00,784.2,7.773
2024-09-11 16:00:00,784.18,7.652
2024-09-11 16:30:00,784.01,7.584
2024-09-11 17:00:00,784.04,7.593
2024-09-11 17:30:00,784.39,7.723
2024-09-11 18:00:00,784.19,7.585
2024-09-11 18:30:00,784.12,7.579
2024-09-11 19:00:00,784.52,7.794
2024-09-11 19:30:00,784.76,8.021
2024-09-11 20:00:00,784.88,8.31
2024-09-11 20:30:00,784.89,8.684
2024-09-11 21:00:00,785.17,9.117
2024-09-11 21:30:00,785.51,9.56
2024-09-11 22:00:00,785.2,9.981
2024-09-11 22:30:00,784.7,10.411
2024-09-11 23:00:00,784.68,10.73
2024-09-11 23:30:00,784.63,10.961
2024-09-12 00:00:00,784.6,11.113
2024-09-12 00:30:00,784.52,11.183
2024-09-12 01:00:00,784.44,11.158
2024-09-12 01:30:00,784.26,11.095
2024-09-12 02:00:00,784.02,11.008
2024-09-12 02:30:00,783.92,10.898
2024-09-12 03:00:00,783.73,10.782
2024-09-12 03:30:00,783.61,10.66
2024-09-12 04:00:00,783.57,10.519
2024-09-12 04:30:00,783.47,10.38
2024-09-12 05:00:00,783.31,10.174
2024-09-12 05:30:00,783.24,10.056
2024-09-12 06:00:00,783.06,9.884
2024-09-12 06:30:00,782.8,9.72
2024-09-12 07:00:00,782.7,9.519
2024-09-12 07:30:00,782.73,9.357
2024-09-12 08:00:00,782.8,9.164
2024-09-12 08:30:00,782.46,9.003
2024-09-12 09:00:00,782.32,8.828
2024-09-12 09:30:00,782.21,8.655
2024-09-12 10:00:00,782.06,8.476
2024-09-12 10:30:00,781.93,8.294
2024-09-12 11:00:00,781.91,8.127
2024-09-12 11:30:00,781.76,7.974
2024-09-12 12:00:00,781.71,7.789
2024-09-12 12:30:00,781.53,7.643
2024-09-12 13:00:00,781.51,7.509
2024-09-12 13:30:00,781.51,7.347
2024-09-12 14:00:00,781.63,7.197
2024-09-12 14:30:00,781.69,7.08
2024-09-12 15:00:00,781.42,6.966
2024-09-12 15:30:00,781.14,6.9
2024-09-12 16:00:00,781.72,6.747
2024-09-12 16:30:00,781.83,6.669
2024-09-12 17:00:00,781.94,6.61
2024-09-12 17:30:00,781.89,6.698
2024-09-12 18:00:00,782.05,6.645
2024-09-12 18:30:00,782.39,6.59
2024-09-12 19:00:00,782.46,6.889
2024-09-12 19:30:00,782.44,7.123
2024-09-12 20:00:00,782.34,7.456
2024-09-12 20:30:00,783.02,7.849
2024-09-12 21:00:00,783.51,8.296
2024-09-12 21:30:00,783.71,8.729
2024-09-12 22:00:00,783.49,9.141
2024-09-12 22:30:00,783.72,9.546
2024-09-12 23:00:00,783.77,9.852
2024-09-12 23:30:00,783.86,10.07
2024-09-13 00:00:00,783.81,10.197
2024-09-13 00:30:00,783.91,10.246
2024-09-13 01:00:00,784.03,10.306
2024-09-13 01:30:00,784.04,10.282
2024-09-13 02:00:00,784.03,10.248
2024-09-13 02:30:00,783.94,10.171
2024-09-13 03:00:00,783.92,10.092
2024-09-13 03:30:00,783.81,10.01
2024-09-13 04:00:00,783.86,9.929
2024-09-13 04:30:00,783.85,9.797
2024-09-13 05:00:00,783.91,9.674
2024-09-13 05:30:00,784.03,9.529
2024-09-13 06:00:00,784.1,9.391
2024-09-13 06:30:00,784.06,9.268
2024-09-13 07:00:00,783.96,9.155
2024-09-13 07:30:00,783.76,9.029
2024-09-13 08:00:00,783.53,8.896
2024-09-13 08:30:00,783.49,8.771
2024-09-13 09:00:00,783.37,8.644
2024-09-13 09:30:00,783.11,8.517
2024-09-13 10:00:00,783.11,8.403
2024-09-13 10:30:00,783.04,8.298
2024-09-13 11:00:00,783.07,8.152
2024-09-13 11:30:00,783.07,8.027
2024-09-13 12:00:00,783.14,7.93
2024-09-13 12:30:00,783.12,7.784
2024-09-13 13:00:00,783.93,7.67
2024-09-13 13:30:00,784.19,7.547
2024-09-13 14:00:00,784.53,7.42
2024-09-13 14:30:00,784.73,7.318
2024-09-13 15:00:00,784.69,7.249
2024-09-13 15:30:00,784.91,7.166
2024-09-13 16:00:00,784.61,7.044
2024-09-13 16:30:00,784.54,6.984
2024-09-13 17:00:00,784.53,6.963
2024-09-13 17:30:00,784.72,7.063
2024-09-13 18:00:00,784.66,7.021
2024-09-13 18:30:00,784.86,7.079
2024-09-13 19:00:00,785.49,7.381
2024-09-13 19:30:00,785.83,7.549
2024-09-13 20:00:00,786.25,7.782
2024-09-13 20:30:00,786.45,8.171
2024-09-13 21:00:00,786.44,8.581
2024-09-13 21:30:00,786.4,8.977
2024-09-13 22:00:00,786.57,9.442
2024-09-13 22:30:00,786.48,9.862
2024-09-13 23:00:00,786.09,10.155
2024-09-13 23:30:00,786.26,10.38
2024-09-14 00:00:00,786.33,10.478
2024-09-14 00:30:00,786.42,10.555
2024-09-14 01:00:00,786.39,10.563
2024-09-14 01:30:00,786.4,10.54
2024-09-14 02:00:00,786.4,10.518
2024-09-14 02:30:00,786.48,10.498
2024-09-14 03:00:00,786.52,10.445
2024-09-14 03:30:00,786.55,10.373
2024-09-14 04:00:00,786.58,10.322
2024-09-14 04:30:00,786.6,10.258
2024-09-14 05:00:00,786.51,10.162
2024-09-14 05:30:00,786.46,10.049
2024-09-14 06:00:00,786.41,9.931
2024-09-14 06:30:00,786.39,9.792
2024-09-14 07:00:00,786.3,9.675
2024-09-14 07:30:00,786.28,9.554
2024-09-14 08:00:00,786.19,9.447
2024-09-14 08:30:00,786.3,9.312
2024-09-14 09:00:00,786.09,9.195
2024-09-14 09:30:00,785.93,9.075
2024-09-14 10:00:00,785.82,8.948
2024-09-14 10:30:00,785.73,8.835
2024-09-14 11:00:00,785.62,8.713
2024-09-14 11:30:00,785.57,8.608
2024-09-14 12:00:00,785.46,8.475
2024-09-14 12:30:00,785.52,8.371
2024-09-14 13:00:00,785.54,8.24
2024-09-14 13:30:00,785.66,8.123
2024-09-14 14:00:00,785.89,8.024
2024-09-14 14:30:00,785.95,7.915
2024-09-14 15:00:00,785.92,7.831
2024-09-14 15:30:00,785.81,7.736
2024-09-14 16:00:00,785.75,7.627
2024-09-14 16:30:00,785.67,7.6
2024-09-14 17:00:00,785.56,7.564
2024-09-14 17:30:00,785.67,7.629
2024-09-14 18:00:00,785.64,7.614
2024-09-14 18:30:00,785.65,7.612
2024-09-14 19:00:00,786.25,7.925
2024-09-14 19:30:00,786.65,8.122
2024-09-14 20:00:00,787.14,8.423
2024-09-14 20:30:00,787.45,8.778
2024-09-14 21:00:00,787.56,9.168
2024-09-14 21:30:00,787.28,9.533
2024-09-14 22:00:00,787.54,9.928
2024-09-14 22:30:00,787.43,10.334
2024-09-14 23:00:00,787.33,10.625
2024-09-14 23:30:00,786.75,10.811
2024-09-15 00:00:00,786.75,10.927
2024-09-15 00:30:00,786.58,10.958
2024-09-15 01:00:00,786.5,10.919
2024-09-15 01:30:00,786.43,10.872
2024-09-15 02:00:00,786.39,10.817
2024-09-15 02:30:00,786.36,10.754
2024-09-15 03:00:00,786.42,10.735
2024-09-15 03:30:00,786.43,10.66
2024-09-15 04:00:00,786.39,10.578
2024-09-15 04:30:00,786.31,10.482
2024-09-15 05:00:00,786.3,10.354
2024-09-15 05:30:00,786.18,10.213
2024-09-15 06:00:00,786.06,10.063
2024-09-15 06:30:00,785.92,9.934
2024-09-15 07:00:00,785.87,9.799
2024-09-15 07:30:00,785.74,9.645
2024-09-15 08:00:00,785.75,9.528
2024-09-15 08:30:00,785.58,9.385
2024-09-15 09:00:00,785.16,9.255
2024-09-15 09:30:00,784.99,9.122
2024-09-15 10:00:00,784.77,8.992
2024-09-15 10:30:00,784.46,8.865
2024-09-15 11:00:00,784.21,8.726
2024-09-15 11:30:00,784.11,8.592
2024-09-15 12:00:00,784.02,8.465
2024-09-15 12:30:00,783.93,8.333
2024-09-15 13:00:00,783.84,8.19
2024-09-15 13:30:00,783.76,8.06
2024-09-15 14:00:00,783.51,7.946
2024-09-15 14:30:00,783.39,7.818
2024-09-15 15:00:00,783.28,7.717
2024-09-15 15:30:00,783.1,7.647
2024-09-15 16:00:00,782.89,7.551
2024-09-15 16:30:00,782.73,7.478
2024-09-15 17:00:00,782.62,7.487
2024-09-15 17:30:00,782.68,7.54
2024-09-15 18:00:00,782.52,7.513
2024-09-15 18:30:00,782.54,7.534
2024-09-15 19:00:00,783.13,7.863
2024-09-15 19:30:00,783.14,8.037
2024-09-15 20:00:00,782.99,8.297
2024-09-15 20:30:00,783.0,8.66
2024-09-15 21:00:00,782.97,9.07
2024-09-15 21:30:00,782.75,9.429
2024-09-15 22:00:00,782.67,9.695
2024-09-15 22:30:00,782.07,10.0
2024-09-15 23:00:00,782.06,10.221
2024-09-15 23:30:00,781.84,10.295
2024-09-16 00:00:00,781.66,10.339
2024-09-16 00:30:00,781.49,10.392
2024-09-16 01:00:00,781.27,10.386
2024-09-16 01:30:00,781.12,10.32
2024-09-16 02:00:00,780.91,10.225
2024-09-16 02:30:00,780.66,10.103
2024-09-16 03:00:00,780.42,10.001
2024-09-16 03:30:00,780.19,9.883
2024-09-16 04:00:00,779.93,9.741
2024-09-16 04:30:00,779.5,9.586
2024-09-16 05:00:00,779.1,9.483
2024-09-16 05:30:00,778.87,9.371
2024-09-16 06:00:00,778.57,9.234
2024-09-16 06:30:00,778.46,9.125
2024-09-16 07:00:00,778.1,9.007
2024-09-16 07:30:00,777.97,8.873
2024-09-16 08:00:00,777.87,8.726
2024-09-16 08:30:00,777.64,8.616
2024-09-16 09:00:00,777.54,8.515
2024-09-16 09:30:00,777.28,8.437
2024-09-16 10:00:00,777.1,8.384
2024-09-16 10:30:00,776.94,8.305
2024-09-16 11:00:00,776.99,8.234
2024-09-16 11:30:00,776.87,8.168
2024-09-16 12:00:00,776.75,8.107
2024-09-16 12:30:00,776.81,8.037
2024-09-16 13:00:00,776.71,7.953
2024-09-16 13:30:00,776.67,7.877
2024-09-16 14:00:00,776.67,7.81
2024-09-16 14:30:00,776.43,7.677
2024-09-16 15:00:00,776.43,7.596
2024-09-16 15:30:00,776.55,7.465
2024-09-16 16:00:00,776.73,7.365
2024-09-16 16:30:00,776.76,7.312
2024-09-16 17:00:00,776.91,7.309
2024-09-16 17:30:00,776.97,7.239
2024-09-16 18:00:00,777.23,7.174
2024-09-16 18:30:00,777.36,7.178
2024-09-16 19:00:00,777.48,7.268
2024-09-16 19:30:00,777.66,7.387
2024-09-16 20:00:00,778.29,7.664
2024-09-16 20:30:00,778.38,7.682
2024-09-16 21:00:00,778.52,7.701
2024-09-16 21:30:00,778.13,7.448
2024-09-16 22:00:00,778.37,7.454
2024-09-16 22:30:00,778.54,7.466
2024-09-16 23:00:00,778.77,7.451
2024-09-16 23:30:00,778.91,7.334
2024-09-17 00:00:00,779.13,7.224
2024-09-17 00:30:00,779.36,7.049
2024-09-17 01:00:00,779.48,6.973
2024-09-17 01:30:00,779.84,6.945
2024-09-17 02:00:00,779.79,6.908
2024-09-17 02:30:00,779.63,6.852
2024-09-17 03:00:00,779.8,6.79
2024-09-17 03:30:00,780.8,6.716
2024-09-17 04:00:00,780.84,6.641
2024-09-17 04:30:00,781.12,6.565
2024-09-17 05:00:00,781.4,6.468
2024-09-17 05:30:00,781.27,6.403
2024-09-17 06:00:00,781.32,6.326
2024-09-17 06:30:00,781.55,6.267
2024-09-17 07:00:00,781.45,6.183
2024-09-17 07:30:00,781.45,6.125
2024-09-17 08:00:00,781.25,6.009
2024-09-17 08:30:00,781.09,5.917
2024-09-17 09:00:00,781.1,5.847
2024-09-17 09:30:00,780.88,5.779
2024-09-17 10:00:00,781.81,5.704
2024-09-17 10:30:00,782.38,5.618
2024-09-17 11:00:00,782.12,5.533
2024-09-17 11:30:00,782.2,5.476
2024-09-17 12:00:00,782.52,5.462
2024-09-17 12:30:00,782.74,5.441
2024-09-17 13:00:00,783.18,5.435
2024-09-17 13:30:00,783.31,5.414
2024-09-17 14:00:00,783.31,5.332
2024-09-17 14:30:00,783.38,5.317
2024-09-17 15:00:00,783.45,5.272
2024-09-17 15:30:00,783.59,5.282
2024-09-17 16:00:00,784.38,5.297
2024-09-17 16:30:00,784.46,5.269
2024-09-17 17:00:00,784.66,5.312
2024-09-17 17:30:00,784.68,5.276
2024-09-17 18:00:00,784.92,5.288
2024-09-17 18:30:00,784.9,5.295
2024-09-17 19:00:00,784.94,5.566
2024-09-17 19:30:00,785.03,5.888
2024-09-17 20:00:00,785.35,6.1
2024-09-17 20:30:00,785.73,6.352
2024-09-17 21:00:00,785.94,6.501
2024-09-17 21:30:00,786.36,6.961
2024-09-17 22:00:00,786.36,7.319
2024-09-17 22:30:00,786.01,7.627
2024-09-17 23:00:00,786.22,7.892
2024-09-17 23:30:00,786.44,8.122
2024-09-18 00:00:00,786.45,8.269
2024-09-18 00:30:00,786.49,8.348
2024-09-18 01:00:00,786.28,8.379
2024-09-18 01:30:00,786.23,8.369
2024-09-18 02:00:00,786.21,8.323
2024-09-18 02:30:00,786.12,8.272
2024-09-18 03:00:00,786.07,8.208
2024-09-18 03:30:00,785.98,8.148
2024-09-18 04:00:00,785.91,8.059
2024-09-18 04:30:00,785.6,7.957
2024-09-18 05:00:00,785.35,7.874
2024-09-18 05:30:00,785.14,7.785
2024-09-18 06:00:00,784.9,7.715
2024-09-18 06:30:00,784.84,7.634
2024-09-18 07:00:00,784.84,7.534
2024-09-18 07:30:00,784.82,7.444
2024-09-18 08:00:00,784.83,7.355
2024-09-18 08:30:00,784.77,7.257
2024-09-18 09:00:00,784.57,7.153
2024-09-18 09:30:00,784.3,7.062
2024-09-18 10:00:00,784.06,6.988
2024-09-18 10:30:00,783.83,6.88
2024-09-18 11:00:00,783.56,6.813
2024-09-18 11:30:00,783.26,6.761
2024-09-18 12:00:00,783.13,6.712
